rnbqkb1r/ppp1pp1p/5np1/8/2QP4/2N5/PP2PPPP/R1B1KBNR b KQkq - 0 5 | f8g7 c8e6
rnbqk2r/ppp1ppbp/5np1/8/2QP4/2N5/PP2PPPP/R1B1KBNR w KQkq - 1 6 | e2e4
rnbqk2r/ppp1ppbp/5np1/8/2QPP3/2N5/PP3PPP/R1B1KBNR b KQkq - 0 6 | e8g8 f6d7
rnbq1rk1/ppp1ppbp/5np1/8/2QPP3/2N5/PP3PPP/R1B1KBNR w KQ - 1 7 | f1e2
r1bq1rk1/ppp2ppp/2np1n2/1Bb1p3/4P3/2PP1N2/PP3PPP/RNBQ1RK1 w - - 0 7 | f1e1 b1d2 h2h3 b5a4
rnbqk1nr/ppp1bppp/4p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4 | b1c3 g2g3
rnbqk1nr/ppp1bppp/4p3/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4 | g8f6
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 4 5 | c1g5 c1f4 g2g4 d1c2 c4d5
rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 5 5 | b8d7 h7h6 e8g8
r1bqk2r/pppnbppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQkq - 6 6 | e2e3
r1bqk2r/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq - 0 6 | e8g8
r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 7 | a1c1 c4d5 f1e2
rnbqkb1r/p1pp1ppp/1p2pn2/8/2PP4/P4N2/1P2PPPP/RNBQKB1R b KQkq - 0 4 | c8a6 c8b7 c7c5
rn1qkb1r/p1pp1ppp/bp2pn2/8/2PP4/P4N2/1P2PPPP/RNBQKB1R w KQkq - 1 5 | e2e3 d1c2 d1b3
rn1qkb1r/p1pp1ppp/bp2pn2/8/2PP4/P3PN2/1P3PPP/RNBQKB1R b KQkq - 0 5 | f8e7
rn1qk2r/p1ppbppp/bp2pn2/8/2PP4/P3PN2/1P3PPP/RNBQKB1R w KQkq - 1 6 | b1d2
rn1qk2r/p1ppbppp/bp2pn2/8/2PP4/P3PN2/1P1N1PPP/R1BQKB1R b KQkq - 2 6 | a6b7
rn1qk2r/pbppbppp/1p2pn2/8/2PP4/P3PN2/1P1N1PPP/R1BQKB1R w KQkq - 3 7 | f1d3
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4 | c4d5 g1f3
rnbqk2r/ppp1bppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq - 2 6 | e2e3 d1c2
rnbqk2r/ppp1bppp/5n2/3p2B1/3P4/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 6 | c7c6 b8d7 h7h6
rnbqk2r/pp2bppp/2p2n2/3p2B1/3P4/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 7 | f1d3
rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 4 | g8f6 a7a6
r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - - 6 7 | d4d5
rnbqkbnr/pp3ppp/2p1p3/3p4/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4 | d5e4 f8b4
rnbqkbnr/pp3ppp/2p1p3/8/2PPp3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5 | c3e4
rnbqkbnr/pp3ppp/2p1p3/8/2PPN3/8/PP3PPP/R1BQKBNR b KQkq - 0 5 | f8b4
rnbqk1nr/pp3ppp/2p1p3/8/1bPPN3/8/PP3PPP/R1BQKBNR w KQkq - 1 6 | c1d2 e4c3
rnbqk1nr/pp3ppp/2p1p3/8/1bPPN3/8/PP1B1PPP/R2QKBNR b KQkq - 2 6 | d8d4
rnb1k1nr/pp3ppp/2p1p3/8/1bPqN3/8/PP1B1PPP/R2QKBNR w KQkq - 0 7 | d2b4
rnbqkb1r/3ppppp/pP3n2/2pP4/8/8/PP2PPPP/RNBQKBNR b KQkq - 0 5 | g7g6 d7d6
rnbqkb1r/3ppp1p/pP3np1/2pP4/8/8/PP2PPPP/RNBQKBNR w KQkq - 0 6 | b1c3
rnbqkb1r/3ppp1p/pP3np1/2pP4/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 6 | d7d6
rnbqkb1r/4pp1p/pP1p1np1/2pP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 7 | g1f3
rnbq1rk1/pp2ppbp/3p1np1/2p5/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - - 0 7 | h2h3 d4d5
rnbqkb1r/pppppppp/5n2/6B1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 2 2 | f6e4 d7d5 e7e6 c7c5
rnbqkb1r/pppppppp/8/6B1/3Pn3/8/PPP1PPPP/RN1QKBNR w KQkq - 3 3 | g5f4 g5h4
rnbqkb1r/pppppppp/8/8/3PnB2/8/PPP1PPPP/RN1QKBNR b KQkq - 4 3 | c7c5 d7d5
rnbqkb1r/pp1ppppp/8/2p5/3PnB2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 4 | f2f3
rnbqkb1r/pp1ppppp/8/2p5/3PnB2/5P2/PPP1P1PP/RN1QKBNR b KQkq - 0 4 | d8a5
rnb1kb1r/pp1ppppp/8/q1p5/3PnB2/5P2/PPP1P1PP/RN1QKBNR w KQkq - 1 5 | c2c3
rnb1kb1r/pp1ppppp/8/q1p5/3PnB2/2P2P2/PP2P1PP/RN1QKBNR b KQkq - 0 5 | e4f6
rnb1kb1r/pp1ppppp/5n2/q1p5/3P1B2/2P2P2/PP2P1PP/RN1QKBNR w KQkq - 1 6 | d4d5 b1d2
rnb1kb1r/pp1ppppp/5n2/q1pP4/5B2/2P2P2/PP2P1PP/RN1QKBNR b KQkq - 0 6 | e7e6
rnb1kb1r/pp1p1ppp/4pn2/q1pP4/5B2/2P2P2/PP2P1PP/RN1QKBNR w KQkq - 0 7 | e2e4
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq - 0 3 | b8c6 d7d6 a7a6
r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/1P3N2/P1PP1PPP/RNBQKB1R w KQkq - 1 4 | f1b5 c1b2
r1bqkbnr/pp1p1ppp/2n1p3/1Bp5/4P3/1P3N2/P1PP1PPP/RNBQK2R b KQkq - 2 4 | c6d4
r1bqkbnr/pp1p1ppp/4p3/1Bp5/3nP3/1P3N2/P1PP1PPP/RNBQK2R w KQkq - 3 5 | f3d4
r1bqkbnr/pp1p1ppp/4p3/1Bp5/3NP3/1P6/P1PP1PPP/RNBQK2R b KQkq - 0 5 | c5d4
r1bqkbnr/pp1p1ppp/4p3/1B6/3pP3/1P6/P1PP1PPP/RNBQK2R w KQkq - 0 6 | e1g1
r1bqkbnr/pp1p1ppp/4p3/1B6/3pP3/1P6/P1PP1PPP/RNBQ1RK1 b kq - 1 6 | f8c5
r1bqk1nr/pp1p1ppp/4p3/1Bb5/3pP3/1P6/P1PP1PPP/RNBQ1RK1 w kq - 2 7 | c2c3
rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 3 | f8b4
rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 3 4 | e2e3 c1g5 g1f3
rnbq1rk1/ppp2ppp/3ppn2/8/1bPP4/2NBP3/PP3PPP/R1BQK1NR w KQ - 0 6 | g1e2
rnbq1rk1/ppp2ppp/3ppn2/8/1bPP4/2NBP3/PP2NPPP/R1BQK2R b KQ - 1 6 | c7c5
rnbq1rk1/pp3ppp/3ppn2/2p5/1bPP4/2NBP3/PP2NPPP/R1BQK2R w KQ - 0 7 | a2a3
rnbqkbnr/pppp2pp/4p3/5p2/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3 | g2g3 b1c3 g1f3
rnbqkbnr/pppp2pp/4p3/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3 | g8f6
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/6P1/PP2PP1P/RNBQKBNR w KQkq - 1 4 | f1g2
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR b KQkq - 2 4 | c7c6 f8e7 d7d5
rnbqkbnr/pppppp1p/6p1/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2 | d2d4 e2e4 c2c4 g2g3
rnbqkbnr/pppppp1p/6p1/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2 | f8g7
rnbqk1nr/ppppppbp/6p1/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3 | g2g3
rnbqk1nr/ppppppbp/6p1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3 | g8f6 d7d6
rnbqk2r/ppppppbp/5np1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R w KQkq - 1 4 | f1g2
rnbqk2r/ppppppbp/5np1/8/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 2 4 | e8g8 d7d5 c7c5
rnbq1rk1/ppppppbp/5np1/8/3P4/5NP1/PPP1PPBP/RNBQK2R w KQ - 3 5 | e1g1 c2c4
rnbq1rk1/ppppppbp/5np1/8/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b - - 4 5 | d7d6 d7d5
r1bq1rk1/pppnppbp/3p1np1/8/3P4/1P3NP1/P1P1PPBP/RNBQ1RK1 w - - 1 7 | c1b2
r1bqkbnr/1pp3pp/p1p2p2/8/3pP3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 7 | d1d4 f3d4
rn1qkbnr/pbpp1ppp/1p2p3/8/2P1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq - 0 4 | a2a3 g1f3
rn1qkbnr/pbpp1ppp/1p2p3/8/2P1P3/P1N5/1P1P1PPP/R1BQKBNR b KQkq - 0 4 | c7c5
rn1qkbnr/pb1p1ppp/1p2p3/2p5/2P1P3/P1N5/1P1P1PPP/R1BQKBNR w KQkq - 0 5 | g2g3
rn1qkbnr/pb1p1ppp/1p2p3/2p5/2P1P3/P1N3P1/1P1P1P1P/R1BQKBNR b KQkq - 0 5 | b8c6
r2qkbnr/pb1p1ppp/1pn1p3/2p5/2P1P3/P1N3P1/1P1P1P1P/R1BQKBNR w KQkq - 1 6 | f1g2
r2qkbnr/pb1p1ppp/1pn1p3/2p5/2P1P3/P1N3P1/1P1P1PBP/R1BQK1NR b KQkq - 2 6 | g7g6
r2qkbnr/pb1p1p1p/1pn1p1p1/2p5/2P1P3/P1N3P1/1P1P1PBP/R1BQK1NR w KQkq - 0 7 | d2d3
r1bqkbnr/pp2pppp/2n5/2PpP3/8/8/PPP2PPP/RNBQKBNR w KQkq - 1 5 | g1f3
r1bqkbnr/pp2pppp/2n5/2PpP3/8/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 5 | c8g4
r2qkbnr/pp2pppp/2n5/2PpP3/6b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 3 6 | f1b5 c2c3 b1d2
r2qkbnr/pp2pppp/2n5/1BPpP3/6b1/5N2/PPP2PPP/RNBQK2R b KQkq - 4 6 | e7e6
r2qkbnr/pp3ppp/2n1p3/1BPpP3/6b1/5N2/PPP2PPP/RNBQK2R w KQkq - 0 7 | b2b4
rnbqkb1r/ppp1pppp/5n2/3p4/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3 | f1g2 c2c4
rnbqkb1r/ppp1pppp/5n2/3p4/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 1 3 | b8d7 c8g4 c7c6 e7e6 c7c5 c8f5 g7g6
r1bqkb1r/pppnpppp/5n2/3p4/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 2 4 | d2d4
r1bqkb1r/pppnpppp/5n2/3p4/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 0 4 | e7e6
r1bqkb1r/pppn1ppp/4pn2/3p4/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 0 5 | e1g1
r1bqkb1r/pppn1ppp/4pn2/3p4/3P4/5NP1/PPP1PPBP/RNBQ1RK1 b kq - 1 5 | f8d6
r1bqk2r/pppn1ppp/3bpn2/3p4/3P4/5NP1/PPP1PPBP/RNBQ1RK1 w kq - 2 6 | b1d2
r1bqk2r/pppn1ppp/3bpn2/3p4/3P4/5NP1/PPPNPPBP/R1BQ1RK1 b kq - 3 6 | e8g8
r1bq1rk1/pppn1ppp/3bpn2/3p4/3P4/5NP1/PPPNPPBP/R1BQ1RK1 w - - 4 7 | f1e1
rnbqkb1r/pp1p1ppp/4pn2/2p5/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 0 4 | b7b6 b8c6
rnbqkb1r/p2p1ppp/1p2pn2/2p5/3P1B2/2P2N2/PP2PPPP/RN1QKB1R w KQkq - 0 5 | e2e3 b1d2
rnbqkb1r/p2p1ppp/1p2pn2/2p5/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5 | c8b7
rn1qkb1r/pb1p1ppp/1p2pn2/2p5/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq - 1 6 | b1d2
rn1qkb1r/pb1p1ppp/1p2pn2/2p5/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 2 6 | f8e7
rn1qk2r/pb1pbppp/1p2pn2/2p5/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 3 7 | h2h3
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3 | e7e6 d8b6 d5e4 g7g6
rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/5P2/PPP3PP/RNBQKBNR w KQkq - 0 4 | b1c3
rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/2N2P2/PPP3PP/R1BQKBNR b KQkq - 1 4 | g8f6
rnbqkb1r/pp3ppp/2p1pn2/3p4/3PP3/2N2P2/PPP3PP/R1BQKBNR w KQkq - 2 5 | e4e5
rnbqkb1r/pp3ppp/2p1pn2/3pP3/3P4/2N2P2/PPP3PP/R1BQKBNR b KQkq - 0 5 | f6d7
rnbqkb1r/pp1n1ppp/2p1p3/3pP3/3P4/2N2P2/PPP3PP/R1BQKBNR w KQkq - 1 6 | f3f4
rnbqkb1r/pp1n1ppp/2p1p3/3pP3/3P1P2/2N5/PPP3PP/R1BQKBNR b KQkq - 0 6 | c6c5
rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P1P2/2N5/PPP3PP/R1BQKBNR w KQkq - 0 7 | g1f3
rnbqk2r/ppp1bppp/3p1n2/4p3/3PP3/2N5/PPP1NPPP/R1BQKB1R w KQkq - 2 5 | g2g3
rnbqk2r/ppp1bppp/3p1n2/4p3/3PP3/2N3P1/PPP1NP1P/R1BQKB1R b KQkq - 0 5 | e8g8
rnbq1rk1/ppp1bppp/3p1n2/4p3/3PP3/2N3P1/PPP1NP1P/R1BQKB1R w KQ - 1 6 | f1g2
rnbq1rk1/ppp1bppp/3p1n2/4p3/3PP3/2N3P1/PPP1NPBP/R1BQK2R b KQ - 2 6 | c7c6
rnbq1rk1/pp2bppp/2pp1n2/4p3/3PP3/2N3P1/PPP1NPBP/R1BQK2R w KQ - 0 7 | e1g1
rnbqkbnr/pp2pppp/3p4/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3 | g8f6 b8c6
rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4 | d2d3
rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4 | b8c6
r1bqkb1r/pp2pppp/2np1n2/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 1 5 | c2c3
r1bqkb1r/pp2pppp/2np1n2/2p5/2B1P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 5 | e7e6
r1bqkb1r/pp3ppp/2nppn2/2p5/2B1P3/2PP1N2/PP3PPP/RNBQK2R w KQkq - 0 6 | c4b3
r1bqkb1r/pp3ppp/2nppn2/2p5/4P3/1BPP1N2/PP3PPP/RNBQK2R b KQkq - 1 6 | f8e7
r1bqk2r/pp2bppp/2nppn2/2p5/4P3/1BPP1N2/PP3PPP/RNBQK2R w KQkq - 2 7 | e1g1
rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq - 1 6 | g7g6 e7e6
rnbqkb1r/1p2pp1p/p2p1np1/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7 | c4b3
r1bqkbnr/ppp2ppp/2n1p3/3p4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 2 4 | e4d5 g1f3
r1bqkbnr/ppp2ppp/2n1p3/3P4/3P4/8/PPPN1PPP/R1BQKBNR b KQkq - 0 4 | c6d4
r1bqkbnr/ppp2ppp/4p3/3P4/3n4/8/PPPN1PPP/R1BQKBNR w KQkq - 0 5 | c2c3
r1bqkbnr/ppp2ppp/4p3/3P4/3n4/2P5/PP1N1PPP/R1BQKBNR b KQkq - 0 5 | d4f5
r1bqkbnr/ppp2ppp/4p3/3P1n2/8/2P5/PP1N1PPP/R1BQKBNR w KQkq - 1 6 | f1b5
r1bqkbnr/ppp2ppp/4p3/1B1P1n2/8/2P5/PP1N1PPP/R1BQK1NR b KQkq - 2 6 | c8d7
r2qkbnr/pppb1ppp/4p3/1B1P1n2/8/2P5/PP1N1PPP/R1BQK1NR w KQkq - 3 7 | d5e6
rnbqkb1r/pppppp1p/5np1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3 | f8g7 d7d5
rnbq1rk1/ppp1ppbp/3p1np1/8/P2P4/5NP1/1PP1PPBP/RNBQ1RK1 b - - 0 6 | a7a5
rnbq1rk1/1pp1ppbp/3p1np1/p7/P2P4/5NP1/1PP1PPBP/RNBQ1RK1 w - - 0 7 | b1c3 f1e1
rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3 | g5f6 e2e3 b1d2
rnbqkb1r/ppp1pppp/5B2/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 0 3 | e7f6
rnbqkb1r/ppp2ppp/5p2/3p4/3P4/8/PPP1PPPP/RN1QKBNR w KQkq - 0 4 | e2e3
rnbqkb1r/ppp2ppp/5p2/3p4/3P4/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 4 | c8e6
rn1qkb1r/ppp2ppp/4bp2/3p4/3P4/4P3/PPP2PPP/RN1QKBNR w KQkq - 1 5 | g2g3 b1d2
rn1qkb1r/ppp2ppp/4bp2/3p4/3P4/4P1P1/PPP2P1P/RN1QKBNR b KQkq - 0 5 | c7c6
rn1qkb1r/pp3ppp/2p1bp2/3p4/3P4/4P1P1/PPP2P1P/RN1QKBNR w KQkq - 0 6 | f1g2
rn1qkb1r/pp3ppp/2p1bp2/3p4/3P4/4P1P1/PPP2PBP/RN1QK1NR b KQkq - 1 6 | b8d7
r2qkb1r/pp1n1ppp/2p1bp2/3p4/3P4/4P1P1/PPP2PBP/RN1QK1NR w KQkq - 2 7 | g1e2
rnbqkb1r/pp1ppppp/8/2pnP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4 | c5d4
rnbqkb1r/pp1ppppp/8/3nP3/3p4/2P5/PP3PPP/RNBQKBNR w KQkq - 0 5 | g1f3
rnbqkb1r/pp1ppppp/8/3nP3/3p4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 1 5 | e7e6 b8c6 d7d6
rnbqkb1r/pp1p1ppp/4p3/3nP3/3p4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 0 6 | c3d4
rnbqkb1r/pp1p1ppp/4p3/3nP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6 | d7d6 b7b6
rnbqkb1r/pp3ppp/3pp3/3nP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 0 7 | a2a3 f1c4 f1d3
rnbqkbnr/p2ppppp/1p6/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3 | c2c3
rnbqkbnr/p2ppppp/1p6/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 0 3 | c8b7
rn1qkbnr/pb1ppppp/1p6/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 1 4 | e4e5
rn1qkbnr/pb1ppppp/1p6/2p1P3/8/2P2N2/PP1P1PPP/RNBQKB1R b KQkq - 0 4 | d8c7
rn2kbnr/pbqppppp/1p6/2p1P3/8/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 1 5 | d2d4
rn2kbnr/pbqppppp/1p6/2p1P3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 5 | e7e6
rn2kbnr/pbqp1ppp/1p2p3/2p1P3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 0 6 | f1d3
rn2kbnr/pbqp1ppp/1p2p3/2p1P3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq - 1 6 | b8c6
r3kbnr/pbqp1ppp/1pn1p3/2p1P3/3P4/2PB1N2/PP3PPP/RNBQK2R w KQkq - 2 7 | e1g1
r1bqkb1r/ppp2ppp/2np1n2/1B2p3/4P3/3P1N2/PPPN1PPP/R1BQK2R b KQkq - 1 5 | c8d7
r2qkb1r/pppb1ppp/2np1n2/1B2p3/4P3/3P1N2/PPPN1PPP/R1BQK2R w KQkq - 2 6 | d2f1
r2qkb1r/pppb1ppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/R1BQKN1R b KQkq - 3 6 | g7g6
r2qkb1r/pppb1p1p/2np1np1/1B2p3/4P3/3P1N2/PPP2PPP/R1BQKN1R w KQkq - 0 7 | c1g5
rnbqkbnr/pppp1ppp/4p3/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2 | d7d5
rnbqkbnr/ppp2ppp/4p3/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3 | g2g3
rnbqkbnr/ppp2ppp/4p3/3p4/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq - 0 3 | d5e4
rnbqkbnr/ppp2ppp/4p3/8/4p3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq - 0 4 | c3e4
rnbqkbnr/ppp2ppp/4p3/8/4N3/6P1/PPPP1P1P/R1BQKBNR b KQkq - 0 4 | c7c5
rnbqkbnr/pp3ppp/4p3/2p5/4N3/6P1/PPPP1P1P/R1BQKBNR w KQkq - 0 5 | f1g2
rnbqkbnr/pp3ppp/4p3/2p5/4N3/6P1/PPPP1PBP/R1BQK1NR b KQkq - 1 5 | f8e7
rnbqk1nr/pp2bppp/4p3/2p5/4N3/6P1/PPPP1PBP/R1BQK1NR w KQkq - 2 6 | d2d3
rnbqk1nr/pp2bppp/4p3/2p5/4N3/3P2P1/PPP2PBP/R1BQK1NR b KQkq - 0 6 | g8f6
rnbqk2r/pp2bppp/4pn2/2p5/4N3/3P2P1/PPP2PBP/R1BQK1NR w KQkq - 1 7 | c1f4
rnbqkb1r/pppp1ppp/4pn2/8/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3 | c7c5 b7b6 g7g6 d7d5
rnbqkb1r/pp1p1ppp/4pn2/2p5/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 4 | f1d3
rnbqkb1r/pp1p1ppp/4pn2/2p5/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 1 4 | b7b6 d7d5
rnbqkb1r/p2p1ppp/1p2pn2/2p5/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 5 | e1g1
rnbqkb1r/p2p1ppp/1p2pn2/2p5/3P4/3BPN2/PPP2PPP/RNBQ1RK1 b kq - 1 5 | c8b7
rn1qkb1r/pb1p1ppp/1p2pn2/2p5/3P4/3BPN2/PPP2PPP/RNBQ1RK1 w kq - 2 6 | c2c4
rn1qkb1r/pb1p1ppp/1p2pn2/2p5/2PP4/3BPN2/PP3PPP/RNBQ1RK1 b kq - 0 6 | f8e7 d7d5
rn1qk2r/pb1pbppp/1p2pn2/2p5/2PP4/3BPN2/PP3PPP/RNBQ1RK1 w kq - 1 7 | b1c3
rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 0 5 | f1g2 c4d5
rnbqk2r/ppp1ppbp/5np1/3p4/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 1 5 | d5c4 c7c5
rnbqk2r/ppp1ppbp/5np1/8/2pP4/5NP1/PP2PPBP/RNBQK2R w KQkq - 0 6 | e1g1 b1a3
rnbqk2r/ppp1ppbp/5np1/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 1 6 | c7c6
rnbqk2r/pp2ppbp/2p2np1/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7 | a2a4
rnbqkbnr/ppp2ppp/4p3/3p4/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3 | g8f6 d5c4
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq - 1 4 | d2d4 f1g2
rnbq1rk1/pp2bppp/2p1pn2/3p4/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7 | d1c2 c1f4
r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4 | e1g1
r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 4 | a7a6
r1bqkbnr/1p2pppp/p1np4/2p5/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 5 | a2a4
r1bqkbnr/1p2pppp/p1np4/2p5/P1B1P3/5N2/1PPP1PPP/RNBQ1RK1 b kq - 0 5 | g8f6
r1bqkb1r/1p2pppp/p1np1n2/2p5/P1B1P3/5N2/1PPP1PPP/RNBQ1RK1 w kq - 1 6 | d2d3
r1bqkb1r/1p2pppp/p1np1n2/2p5/P1B1P3/3P1N2/1PP2PPP/RNBQ1RK1 b kq - 0 6 | e7e6
r1bqkb1r/1p3ppp/p1nppn2/2p5/P1B1P3/3P1N2/1PP2PPP/RNBQ1RK1 w kq - 0 7 | f1e1
rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4 | b1d2 e2e3 b1c3 g2g3 d1c2 b2b3
rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/5N2/PP1NPPPP/R1BQKB1R b KQkq - 1 4 | g8f6 f7f5
rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/5N2/PP1NPPPP/R1BQKB1R w KQkq - 2 5 | e2e3
rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/4PN2/PP1N1PPP/R1BQKB1R b KQkq - 0 5 | c6c5
